날짜,국고채3년금리,항목명,단위
2015-01-02,2.135,국고채(3년),연%
2015-01-05,2.118,국고채(3년),연%
2015-01-06,2.079,국고채(3년),연%
2015-01-07,2.076,국고채(3년),연%
2015-01-08,2.072,국고채(3년),연%
2015-01-09,2.056,국고채(3년),연%
2015-01-12,2.006,국고채(3년),연%
2015-01-13,2.024,국고채(3년),연%
2015-01-14,1.974,국고채(3년),연%
2015-01-15,2.044,국고채(3년),연%
2015-01-16,2.012,국고채(3년),연%
2015-01-19,2.038,국고채(3년),연%
2015-01-20,2.031,국고채(3년),연%
2015-01-21,2.045,국고채(3년),연%
2015-01-22,2.063,국고채(3년),연%
2015-01-23,2.027,국고채(3년),연%
2015-01-26,2.024,국고채(3년),연%
2015-01-27,2.029,국고채(3년),연%
2015-01-28,2.004,국고채(3년),연%
2015-01-29,1.998,국고채(3년),연%
2015-01-30,1.97,국고채(3년),연%
2015-02-02,1.985,국고채(3년),연%
2015-02-03,1.935,국고채(3년),연%
2015-02-04,1.961,국고채(3년),연%
2015-02-05,1.975,국고채(3년),연%
2015-02-06,1.962,국고채(3년),연%
2015-02-09,1.977,국고채(3년),연%
2015-02-10,2.056,국고채(3년),연%
2015-02-11,2.051,국고채(3년),연%
2015-02-12,2.075,국고채(3년),연%
2015-02-13,2.05,국고채(3년),연%
2015-02-16,2.091,국고채(3년),연%
2015-02-17,2.054,국고채(3년),연%
2015-02-23,2.061,국고채(3년),연%
2015-02-24,2.063,국고채(3년),연%
2015-02-25,2.037,국고채(3년),연%
2015-02-26,2.04,국고채(3년),연%
2015-02-27,2.034,국고채(3년),연%
2015-03-02,2.0,국고채(3년),연%
2015-03-03,1.99,국고채(3년),연%
2015-03-04,1.98,국고채(3년),연%
2015-03-05,1.978,국고채(3년),연%
2015-03-06,1.943,국고채(3년),연%
2015-03-09,1.924,국고채(3년),연%
2015-03-10,1.937,국고채(3년),연%
2015-03-11,1.907,국고채(3년),연%
2015-03-12,1.896,국고채(3년),연%
2015-03-13,1.869,국고채(3년),연%
2015-03-16,1.856,국고채(3년),연%
2015-03-17,1.872,국고채(3년),연%
2015-03-18,1.859,국고채(3년),연%
2015-03-19,1.825,국고채(3년),연%
2015-03-20,1.797,국고채(3년),연%
2015-03-23,1.793,국고채(3년),연%
2015-03-24,1.795,국고채(3년),연%
2015-03-25,1.785,국고채(3년),연%
2015-03-26,1.779,국고채(3년),연%
2015-03-27,1.77,국고채(3년),연%
2015-03-30,1.748,국고채(3년),연%
2015-03-31,1.721,국고채(3년),연%
2015-04-01,1.72,국고채(3년),연%
2015-04-02,1.721,국고채(3년),연%
2015-04-03,1.714,국고채(3년),연%
2015-04-06,1.714,국고채(3년),연%
2015-04-07,1.721,국고채(3년),연%
2015-04-08,1.727,국고채(3년),연%
2015-04-09,1.698,국고채(3년),연%
2015-04-10,1.714,국고채(3년),연%
2015-04-13,1.732,국고채(3년),연%
2015-04-14,1.731,국고채(3년),연%
2015-04-15,1.721,국고채(3년),연%
2015-04-16,1.724,국고채(3년),연%
2015-04-17,1.691,국고채(3년),연%
2015-04-20,1.693,국고채(3년),연%
2015-04-21,1.71,국고채(3년),연%
2015-04-22,1.71,국고채(3년),연%
2015-04-23,1.745,국고채(3년),연%
2015-04-24,1.771,국고채(3년),연%
2015-04-27,1.786,국고채(3년),연%
2015-04-28,1.829,국고채(3년),연%
2015-04-29,1.842,국고채(3년),연%
2015-04-30,1.843,국고채(3년),연%
2015-05-04,1.896,국고채(3년),연%
2015-05-06,1.969,국고채(3년),연%
2015-05-07,1.966,국고채(3년),연%
2015-05-08,1.888,국고채(3년),연%
2015-05-11,1.876,국고채(3년),연%
2015-05-12,1.942,국고채(3년),연%
2015-05-13,1.864,국고채(3년),연%
2015-05-14,1.857,국고채(3년),연%
2015-05-15,1.881,국고채(3년),연%
2015-05-18,1.889,국고채(3년),연%
2015-05-19,1.903,국고채(3년),연%
2015-05-20,1.878,국고채(3년),연%
2015-05-21,1.88,국고채(3년),연%
2015-05-22,1.871,국고채(3년),연%
2015-05-26,1.846,국고채(3년),연%
2015-05-27,1.809,국고채(3년),연%
2015-05-28,1.798,국고채(3년),연%
2015-05-29,1.745,국고채(3년),연%
2015-06-01,1.746,국고채(3년),연%
2015-06-02,1.726,국고채(3년),연%
2015-06-03,1.757,국고채(3년),연%
2015-06-04,1.767,국고채(3년),연%
2015-06-05,1.741,국고채(3년),연%
2015-06-08,1.729,국고채(3년),연%
2015-06-09,1.733,국고채(3년),연%
2015-06-10,1.773,국고채(3년),연%
2015-06-11,1.797,국고채(3년),연%
2015-06-12,1.762,국고채(3년),연%
2015-06-15,1.764,국고채(3년),연%
2015-06-16,1.766,국고채(3년),연%
2015-06-17,1.8,국고채(3년),연%
2015-06-18,1.778,국고채(3년),연%
2015-06-19,1.77,국고채(3년),연%
2015-06-22,1.787,국고채(3년),연%
2015-06-23,1.795,국고채(3년),연%
2015-06-24,1.806,국고채(3년),연%
2015-06-25,1.814,국고채(3년),연%
2015-06-26,1.818,국고채(3년),연%
2015-06-29,1.793,국고채(3년),연%
2015-06-30,1.793,국고채(3년),연%
2015-07-01,1.805,국고채(3년),연%
2015-07-02,1.828,국고채(3년),연%
2015-07-03,1.826,국고채(3년),연%
2015-07-06,1.829,국고채(3년),연%
2015-07-07,1.825,국고채(3년),연%
2015-07-08,1.807,국고채(3년),연%
2015-07-09,1.802,국고채(3년),연%
2015-07-10,1.806,국고채(3년),연%
2015-07-13,1.804,국고채(3년),연%
2015-07-14,1.796,국고채(3년),연%
2015-07-15,1.795,국고채(3년),연%
2015-07-16,1.789,국고채(3년),연%
2015-07-17,1.784,국고채(3년),연%
2015-07-20,1.775,국고채(3년),연%
2015-07-21,1.771,국고채(3년),연%
2015-07-22,1.749,국고채(3년),연%
2015-07-23,1.716,국고채(3년),연%
2015-07-24,1.706,국고채(3년),연%
2015-07-27,1.703,국고채(3년),연%
2015-07-28,1.731,국고채(3년),연%
2015-07-29,1.716,국고채(3년),연%
2015-07-30,1.735,국고채(3년),연%
2015-07-31,1.768,국고채(3년),연%
2015-08-03,1.76,국고채(3년),연%
2015-08-04,1.774,국고채(3년),연%
2015-08-05,1.792,국고채(3년),연%
2015-08-06,1.786,국고채(3년),연%
2015-08-07,1.783,국고채(3년),연%
2015-08-10,1.763,국고채(3년),연%
2015-08-11,1.737,국고채(3년),연%
2015-08-12,1.705,국고채(3년),연%
2015-08-13,1.729,국고채(3년),연%
2015-08-17,1.723,국고채(3년),연%
2015-08-18,1.716,국고채(3년),연%
2015-08-19,1.73,국고채(3년),연%
2015-08-20,1.714,국고채(3년),연%
2015-08-21,1.709,국고채(3년),연%
2015-08-24,1.693,국고채(3년),연%
2015-08-25,1.708,국고채(3년),연%
2015-08-26,1.719,국고채(3년),연%
2015-08-27,1.705,국고채(3년),연%
2015-08-28,1.718,국고채(3년),연%
2015-08-31,1.735,국고채(3년),연%
2015-09-01,1.725,국고채(3년),연%
2015-09-02,1.696,국고채(3년),연%
2015-09-03,1.674,국고채(3년),연%
2015-09-04,1.645,국고채(3년),연%
2015-09-07,1.651,국고채(3년),연%
2015-09-08,1.668,국고채(3년),연%
2015-09-09,1.68,국고채(3년),연%
2015-09-10,1.65,국고채(3년),연%
2015-09-11,1.655,국고채(3년),연%
2015-09-14,1.667,국고채(3년),연%
2015-09-15,1.653,국고채(3년),연%
2015-09-16,1.67,국고채(3년),연%
2015-09-17,1.683,국고채(3년),연%
2015-09-18,1.635,국고채(3년),연%
2015-09-21,1.617,국고채(3년),연%
2015-09-22,1.624,국고채(3년),연%
2015-09-23,1.619,국고채(3년),연%
2015-09-24,1.63,국고채(3년),연%
2015-09-25,1.615,국고채(3년),연%
2015-09-30,1.568,국고채(3년),연%
2015-10-01,1.596,국고채(3년),연%
2015-10-02,1.584,국고채(3년),연%
2015-10-05,1.577,국고채(3년),연%
2015-10-06,1.591,국고채(3년),연%
2015-10-07,1.614,국고채(3년),연%
2015-10-08,1.615,국고채(3년),연%
2015-10-12,1.646,국고채(3년),연%
2015-10-13,1.638,국고채(3년),연%
2015-10-14,1.657,국고채(3년),연%
2015-10-15,1.623,국고채(3년),연%
2015-10-16,1.622,국고채(3년),연%
2015-10-19,1.622,국고채(3년),연%
2015-10-20,1.64,국고채(3년),연%
2015-10-21,1.649,국고채(3년),연%
2015-10-22,1.654,국고채(3년),연%
2015-10-23,1.65,국고채(3년),연%
2015-10-26,1.645,국고채(3년),연%
2015-10-27,1.63,국고채(3년),연%
2015-10-28,1.626,국고채(3년),연%
2015-10-29,1.641,국고채(3년),연%
2015-10-30,1.657,국고채(3년),연%
2015-11-02,1.658,국고채(3년),연%
2015-11-03,1.665,국고채(3년),연%
2015-11-04,1.677,국고채(3년),연%
2015-11-05,1.691,국고채(3년),연%
2015-11-06,1.729,국고채(3년),연%
2015-11-09,1.803,국고채(3년),연%
2015-11-10,1.781,국고채(3년),연%
2015-11-11,1.798,국고채(3년),연%
2015-11-12,1.787,국고채(3년),연%
2015-11-13,1.778,국고채(3년),연%
2015-11-16,1.749,국고채(3년),연%
2015-11-17,1.758,국고채(3년),연%
2015-11-18,1.752,국고채(3년),연%
2015-11-19,1.736,국고채(3년),연%
2015-11-20,1.762,국고채(3년),연%
2015-11-23,1.761,국고채(3년),연%
2015-11-24,1.767,국고채(3년),연%
2015-11-25,1.769,국고채(3년),연%
2015-11-26,1.778,국고채(3년),연%
2015-11-27,1.798,국고채(3년),연%
2015-11-30,1.785,국고채(3년),연%
2015-12-01,1.772,국고채(3년),연%
2015-12-02,1.762,국고채(3년),연%
2015-12-03,1.755,국고채(3년),연%
2015-12-04,1.781,국고채(3년),연%
2015-12-07,1.787,국고채(3년),연%
2015-12-08,1.763,국고채(3년),연%
2015-12-09,1.762,국고채(3년),연%
2015-12-10,1.745,국고채(3년),연%
2015-12-11,1.748,국고채(3년),연%
2015-12-14,1.732,국고채(3년),연%
2015-12-15,1.733,국고채(3년),연%
2015-12-16,1.748,국고채(3년),연%
2015-12-17,1.726,국고채(3년),연%
2015-12-18,1.693,국고채(3년),연%
2015-12-21,1.658,국고채(3년),연%
2015-12-22,1.672,국고채(3년),연%
2015-12-23,1.668,국고채(3년),연%
2015-12-24,1.662,국고채(3년),연%
2015-12-28,1.677,국고채(3년),연%
2015-12-29,1.655,국고채(3년),연%
2015-12-30,1.662,국고채(3년),연%
2015-12-31,1.662,국고채(3년),연%
2016-01-04,1.634,국고채(3년),연%
2016-01-05,1.643,국고채(3년),연%
2016-01-06,1.639,국고채(3년),연%
2016-01-07,1.639,국고채(3년),연%
2016-01-08,1.665,국고채(3년),연%
2016-01-11,1.635,국고채(3년),연%
2016-01-12,1.638,국고채(3년),연%
2016-01-13,1.633,국고채(3년),연%
2016-01-14,1.648,국고채(3년),연%
2016-01-15,1.648,국고채(3년),연%
2016-01-18,1.646,국고채(3년),연%
2016-01-19,1.644,국고채(3년),연%
2016-01-20,1.617,국고채(3년),연%
2016-01-21,1.611,국고채(3년),연%
2016-01-22,1.621,국고채(3년),연%
2016-01-25,1.621,국고채(3년),연%
2016-01-26,1.599,국고채(3년),연%
2016-01-27,1.604,국고채(3년),연%
2016-01-28,1.618,국고채(3년),연%
2016-01-29,1.564,국고채(3년),연%
2016-02-01,1.525,국고채(3년),연%
2016-02-02,1.516,국고채(3년),연%
2016-02-03,1.496,국고채(3년),연%
2016-02-04,1.494,국고채(3년),연%
2016-02-05,1.506,국고채(3년),연%
2016-02-11,1.45,국고채(3년),연%
2016-02-12,1.475,국고채(3년),연%
2016-02-15,1.484,국고채(3년),연%
2016-02-16,1.431,국고채(3년),연%
2016-02-17,1.435,국고채(3년),연%
2016-02-18,1.451,국고채(3년),연%
2016-02-19,1.468,국고채(3년),연%
2016-02-22,1.48,국고채(3년),연%
2016-02-23,1.481,국고채(3년),연%
2016-02-24,1.469,국고채(3년),연%
2016-02-25,1.464,국고채(3년),연%
2016-02-26,1.452,국고채(3년),연%
2016-02-29,1.454,국고채(3년),연%
2016-03-02,1.469,국고채(3년),연%
2016-03-03,1.504,국고채(3년),연%
2016-03-04,1.522,국고채(3년),연%
2016-03-07,1.502,국고채(3년),연%
2016-03-08,1.481,국고채(3년),연%
2016-03-09,1.47,국고채(3년),연%
2016-03-10,1.5,국고채(3년),연%
2016-03-11,1.55,국고채(3년),연%
2016-03-14,1.532,국고채(3년),연%
2016-03-15,1.533,국고채(3년),연%
2016-03-16,1.542,국고채(3년),연%
2016-03-17,1.515,국고채(3년),연%
2016-03-18,1.499,국고채(3년),연%
2016-03-21,1.496,국고채(3년),연%
2016-03-22,1.512,국고채(3년),연%
2016-03-23,1.512,국고채(3년),연%
2016-03-24,1.5,국고채(3년),연%
2016-03-25,1.495,국고채(3년),연%
2016-03-28,1.479,국고채(3년),연%
2016-03-29,1.449,국고채(3년),연%
2016-03-30,1.45,국고채(3년),연%
2016-03-31,1.444,국고채(3년),연%
2016-04-01,1.448,국고채(3년),연%
2016-04-04,1.44,국고채(3년),연%
2016-04-05,1.453,국고채(3년),연%
2016-04-06,1.458,국고채(3년),연%
2016-04-07,1.468,국고채(3년),연%
2016-04-08,1.463,국고채(3년),연%
2016-04-11,1.466,국고채(3년),연%
2016-04-12,1.465,국고채(3년),연%
2016-04-14,1.502,국고채(3년),연%
2016-04-15,1.494,국고채(3년),연%
2016-04-18,1.507,국고채(3년),연%
2016-04-19,1.501,국고채(3년),연%
2016-04-20,1.474,국고채(3년),연%
2016-04-21,1.483,국고채(3년),연%
2016-04-22,1.472,국고채(3년),연%
2016-04-25,1.455,국고채(3년),연%
2016-04-26,1.452,국고채(3년),연%
2016-04-27,1.456,국고채(3년),연%
2016-04-28,1.45,국고채(3년),연%
2016-04-29,1.453,국고채(3년),연%
2016-05-02,1.465,국고채(3년),연%
2016-05-03,1.445,국고채(3년),연%
2016-05-04,1.434,국고채(3년),연%
2016-05-09,1.413,국고채(3년),연%
2016-05-10,1.412,국고채(3년),연%
2016-05-11,1.417,국고채(3년),연%
2016-05-12,1.422,국고채(3년),연%
2016-05-13,1.442,국고채(3년),연%
2016-05-16,1.443,국고채(3년),연%
2016-05-17,1.455,국고채(3년),연%
2016-05-18,1.472,국고채(3년),연%
2016-05-19,1.492,국고채(3년),연%
2016-05-20,1.471,국고채(3년),연%
2016-05-23,1.467,국고채(3년),연%
2016-05-24,1.444,국고채(3년),연%
2016-05-25,1.461,국고채(3년),연%
2016-05-26,1.468,국고채(3년),연%
2016-05-27,1.468,국고채(3년),연%
2016-05-30,1.503,국고채(3년),연%
2016-05-31,1.496,국고채(3년),연%
2016-06-01,1.438,국고채(3년),연%
2016-06-02,1.443,국고채(3년),연%
2016-06-03,1.423,국고채(3년),연%
2016-06-07,1.405,국고채(3년),연%
2016-06-08,1.378,국고채(3년),연%
2016-06-09,1.345,국고채(3년),연%
2016-06-10,1.322,국고채(3년),연%
2016-06-13,1.311,국고채(3년),연%
2016-06-14,1.337,국고채(3년),연%
2016-06-15,1.339,국고채(3년),연%
2016-06-16,1.318,국고채(3년),연%
2016-06-17,1.334,국고채(3년),연%
2016-06-20,1.359,국고채(3년),연%
2016-06-21,1.343,국고채(3년),연%
2016-06-22,1.355,국고채(3년),연%
2016-06-23,1.337,국고채(3년),연%
2016-06-24,1.249,국고채(3년),연%
2016-06-27,1.236,국고채(3년),연%
2016-06-28,1.248,국고채(3년),연%
2016-06-29,1.238,국고채(3년),연%
2016-06-30,1.247,국고채(3년),연%
2016-07-01,1.21,국고채(3년),연%
2016-07-04,1.224,국고채(3년),연%
2016-07-05,1.217,국고채(3년),연%
2016-07-06,1.203,국고채(3년),연%
2016-07-07,1.208,국고채(3년),연%
2016-07-08,1.216,국고채(3년),연%
2016-07-11,1.213,국고채(3년),연%
2016-07-12,1.217,국고채(3년),연%
2016-07-13,1.211,국고채(3년),연%
2016-07-14,1.205,국고채(3년),연%
2016-07-15,1.221,국고채(3년),연%
2016-07-18,1.229,국고채(3년),연%
2016-07-19,1.227,국고채(3년),연%
2016-07-20,1.221,국고채(3년),연%
2016-07-21,1.233,국고채(3년),연%
2016-07-22,1.227,국고채(3년),연%
2016-07-25,1.225,국고채(3년),연%
2016-07-26,1.22,국고채(3년),연%
2016-07-27,1.222,국고채(3년),연%
2016-07-28,1.203,국고채(3년),연%
2016-07-29,1.216,국고채(3년),연%
2016-08-01,1.212,국고채(3년),연%
2016-08-02,1.212,국고채(3년),연%
2016-08-03,1.247,국고채(3년),연%
2016-08-04,1.238,국고채(3년),연%
2016-08-05,1.225,국고채(3년),연%
2016-08-08,1.246,국고채(3년),연%
2016-08-09,1.247,국고채(3년),연%
2016-08-10,1.215,국고채(3년),연%
2016-08-11,1.222,국고채(3년),연%
2016-08-12,1.23,국고채(3년),연%
2016-08-16,1.219,국고채(3년),연%
2016-08-17,1.233,국고채(3년),연%
2016-08-18,1.228,국고채(3년),연%
2016-08-19,1.231,국고채(3년),연%
2016-08-22,1.232,국고채(3년),연%
2016-08-23,1.228,국고채(3년),연%
2016-08-24,1.229,국고채(3년),연%
2016-08-25,1.236,국고채(3년),연%
2016-08-26,1.241,국고채(3년),연%
2016-08-29,1.272,국고채(3년),연%
2016-08-30,1.283,국고채(3년),연%
2016-08-31,1.308,국고채(3년),연%
2016-09-01,1.333,국고채(3년),연%
2016-09-02,1.326,국고채(3년),연%
2016-09-05,1.307,국고채(3년),연%
2016-09-06,1.3,국고채(3년),연%
2016-09-07,1.278,국고채(3년),연%
2016-09-08,1.288,국고채(3년),연%
2016-09-09,1.328,국고채(3년),연%
2016-09-12,1.356,국고채(3년),연%
2016-09-13,1.35,국고채(3년),연%
2016-09-19,1.345,국고채(3년),연%
2016-09-20,1.336,국고채(3년),연%
2016-09-21,1.327,국고채(3년),연%
2016-09-22,1.296,국고채(3년),연%
2016-09-23,1.303,국고채(3년),연%
2016-09-26,1.308,국고채(3년),연%
2016-09-27,1.305,국고채(3년),연%
2016-09-28,1.304,국고채(3년),연%
2016-09-29,1.297,국고채(3년),연%
2016-09-30,1.247,국고채(3년),연%
2016-10-04,1.276,국고채(3년),연%
2016-10-05,1.316,국고채(3년),연%
2016-10-06,1.321,국고채(3년),연%
2016-10-07,1.326,국고채(3년),연%
2016-10-10,1.335,국고채(3년),연%
2016-10-11,1.373,국고채(3년),연%
2016-10-12,1.353,국고채(3년),연%
2016-10-13,1.323,국고채(3년),연%
2016-10-14,1.319,국고채(3년),연%
2016-10-17,1.35,국고채(3년),연%
2016-10-18,1.353,국고채(3년),연%
2016-10-19,1.352,국고채(3년),연%
2016-10-20,1.354,국고채(3년),연%
2016-10-21,1.381,국고채(3년),연%
2016-10-24,1.385,국고채(3년),연%
2016-10-25,1.398,국고채(3년),연%
2016-10-26,1.405,국고채(3년),연%
2016-10-27,1.418,국고채(3년),연%
2016-10-28,1.438,국고채(3년),연%
2016-10-31,1.438,국고채(3년),연%
2016-11-01,1.451,국고채(3년),연%
2016-11-02,1.436,국고채(3년),연%
2016-11-03,1.428,국고채(3년),연%
2016-11-04,1.431,국고채(3년),연%
2016-11-07,1.426,국고채(3년),연%
2016-11-08,1.425,국고채(3년),연%
2016-11-09,1.402,국고채(3년),연%
2016-11-10,1.465,국고채(3년),연%
2016-11-11,1.508,국고채(3년),연%
2016-11-14,1.61,국고채(3년),연%
2016-11-15,1.635,국고채(3년),연%
2016-11-16,1.689,국고채(3년),연%
2016-11-17,1.713,국고채(3년),연%
2016-11-18,1.736,국고채(3년),연%
2016-11-21,1.725,국고채(3년),연%
2016-11-22,1.735,국고채(3년),연%
2016-11-23,1.775,국고채(3년),연%
2016-11-24,1.811,국고채(3년),연%
2016-11-25,1.811,국고채(3년),연%
2016-11-28,1.764,국고채(3년),연%
2016-11-29,1.709,국고채(3년),연%
2016-11-30,1.71,국고채(3년),연%
2016-12-01,1.726,국고채(3년),연%
2016-12-02,1.745,국고채(3년),연%
2016-12-05,1.727,국고채(3년),연%
2016-12-06,1.737,국고채(3년),연%
2016-12-07,1.736,국고채(3년),연%
2016-12-08,1.714,국고채(3년),연%
2016-12-09,1.735,국고채(3년),연%
2016-12-12,1.734,국고채(3년),연%
2016-12-13,1.676,국고채(3년),연%
2016-12-14,1.644,국고채(3년),연%
2016-12-15,1.697,국고채(3년),연%
2016-12-16,1.688,국고채(3년),연%
2016-12-19,1.694,국고채(3년),연%
2016-12-20,1.714,국고채(3년),연%
2016-12-21,1.687,국고채(3년),연%
2016-12-22,1.657,국고채(3년),연%
2016-12-23,1.665,국고채(3년),연%
2016-12-26,1.669,국고채(3년),연%
2016-12-27,1.654,국고채(3년),연%
2016-12-28,1.643,국고채(3년),연%
2016-12-29,1.638,국고채(3년),연%
2016-12-30,1.638,국고채(3년),연%
2017-01-02,1.638,국고채(3년),연%
2017-01-03,1.617,국고채(3년),연%
2017-01-04,1.63,국고채(3년),연%
2017-01-05,1.607,국고채(3년),연%
2017-01-06,1.626,국고채(3년),연%
2017-01-09,1.663,국고채(3년),연%
2017-01-10,1.647,국고채(3년),연%
2017-01-11,1.653,국고채(3년),연%
2017-01-12,1.624,국고채(3년),연%
2017-01-13,1.635,국고채(3년),연%
2017-01-16,1.633,국고채(3년),연%
2017-01-17,1.628,국고채(3년),연%
2017-01-18,1.649,국고채(3년),연%
2017-01-19,1.677,국고채(3년),연%
2017-01-20,1.655,국고채(3년),연%
2017-01-23,1.64,국고채(3년),연%
2017-01-24,1.628,국고채(3년),연%
2017-01-25,1.647,국고채(3년),연%
2017-01-26,1.687,국고채(3년),연%
2017-01-31,1.675,국고채(3년),연%
2017-02-01,1.685,국고채(3년),연%
2017-02-02,1.674,국고채(3년),연%
2017-02-03,1.685,국고채(3년),연%
2017-02-06,1.662,국고채(3년),연%
2017-02-07,1.641,국고채(3년),연%
2017-02-08,1.652,국고채(3년),연%
2017-02-09,1.648,국고채(3년),연%
2017-02-10,1.668,국고채(3년),연%
2017-02-13,1.663,국고채(3년),연%
2017-02-14,1.653,국고채(3년),연%
2017-02-15,1.661,국고채(3년),연%
2017-02-16,1.656,국고채(3년),연%
2017-02-17,1.655,국고채(3년),연%
2017-02-20,1.67,국고채(3년),연%
2017-02-21,1.671,국고채(3년),연%
2017-02-22,1.69,국고채(3년),연%
2017-02-23,1.676,국고채(3년),연%
2017-02-24,1.666,국고채(3년),연%
2017-02-27,1.663,국고채(3년),연%
2017-02-28,1.67,국고채(3년),연%
2017-03-02,1.713,국고채(3년),연%
2017-03-03,1.713,국고채(3년),연%
2017-03-06,1.746,국고채(3년),연%
2017-03-07,1.784,국고채(3년),연%
2017-03-08,1.784,국고채(3년),연%
2017-03-09,1.789,국고채(3년),연%
2017-03-10,1.78,국고채(3년),연%
2017-03-13,1.765,국고채(3년),연%
2017-03-14,1.758,국고채(3년),연%
2017-03-15,1.759,국고채(3년),연%
2017-03-16,1.695,국고채(3년),연%
2017-03-17,1.675,국고채(3년),연%
2017-03-20,1.67,국고채(3년),연%
2017-03-21,1.67,국고채(3년),연%
2017-03-22,1.663,국고채(3년),연%
2017-03-23,1.666,국고채(3년),연%
2017-03-24,1.678,국고채(3년),연%
2017-03-27,1.65,국고채(3년),연%
2017-03-28,1.657,국고채(3년),연%
2017-03-29,1.653,국고채(3년),연%
2017-03-30,1.665,국고채(3년),연%
2017-03-31,1.662,국고채(3년),연%
2017-04-03,1.668,국고채(3년),연%
2017-04-04,1.646,국고채(3년),연%
2017-04-05,1.654,국고채(3년),연%
2017-04-06,1.679,국고채(3년),연%
2017-04-07,1.681,국고채(3년),연%
2017-04-10,1.722,국고채(3년),연%
2017-04-11,1.693,국고채(3년),연%
2017-04-12,1.686,국고채(3년),연%
2017-04-13,1.674,국고채(3년),연%
2017-04-14,1.677,국고채(3년),연%
2017-04-17,1.673,국고채(3년),연%
2017-04-18,1.676,국고채(3년),연%
2017-04-19,1.67,국고채(3년),연%
2017-04-20,1.674,국고채(3년),연%
2017-04-21,1.684,국고채(3년),연%
2017-04-24,1.701,국고채(3년),연%
2017-04-25,1.677,국고채(3년),연%
2017-04-26,1.682,국고채(3년),연%
2017-04-27,1.673,국고채(3년),연%
2017-04-28,1.675,국고채(3년),연%
2017-05-02,1.69,국고채(3년),연%
2017-05-04,1.681,국고채(3년),연%
2017-05-08,1.707,국고채(3년),연%
2017-05-10,1.733,국고채(3년),연%
2017-05-11,1.727,국고채(3년),연%
2017-05-12,1.71,국고채(3년),연%
2017-05-15,1.71,국고채(3년),연%
2017-05-16,1.717,국고채(3년),연%
2017-05-17,1.684,국고채(3년),연%
2017-05-18,1.683,국고채(3년),연%
2017-05-19,1.671,국고채(3년),연%
2017-05-22,1.685,국고채(3년),연%
2017-05-23,1.676,국고채(3년),연%
2017-05-24,1.691,국고채(3년),연%
2017-05-25,1.681,국고채(3년),연%
2017-05-26,1.677,국고채(3년),연%
